date,maxTemp,minTemp,precip,snow
1/12/04,28,19,0,0
1/13/04,15,2,0,0
1/14/04,24,5,0,0
1/15/04,32,6,0,0
1/16/04,16,8,0,0
1/17/04,20,9,41,5
1/18/04,27,7,0,0
1/19/04,36,20,0,0
1/20/04,26,18,6,1
1/21/04,27,17,5,1
1/22/04,25,2,0,0
1/23/04,-2,-13,0,0
1/24/04,-18,-27,0,0
1/25/04,-8,-28,0,0
1/26/04,-4,-26,0,0
1/27/04,3,-31,0,0
1/28/04,3,-12,0,0
1/29/04,10,-27,0,0
1/30/04,22,5,0,0
1/31/04,8,-2,0,0
2/1/04,8,-23,0,0
2/2/04,6,0,0,0
2/3/04,5,-9,0,0
2/4/04,18,-14,0,0
2/5/04,40,7,0,0
2/6/04,42,24,0,0
2/7/04,26,-1,0,0
2/8/04,16,-3,0,0
2/9/04,18,-2,0,0
2/10/04,15,0,0,0
2/11/04,10,-3,0,0
2/12/04,18,-10,0,0
2/13/04,33,14,0,0
2/14/04,10,0,0,0
2/15/04,2,-11,0,0
2/16/04,13,-12,0,0
2/17/04,11,3,0,0
2/18/04,17,3,0,0
2/19/04,28,-12,30,3
2/20/04,28,-12,0,0
2/21/04,27,0,0,0
2/22/04,22,-7,0,0
2/23/04,29,11,4,1
2/24/04,12,-3,0,0
2/25/04,10,2,0,0
2/26/04,29,9,3,1
2/27/04,33,12,0,0
2/28/04,43,24,0,0
3/1/04,43,29,0,0
3/2/04,44,12,0,0
3/3/04,22,2,0,0
3/4/04,37,11,0,0
3/5/04,39,22,0,0
3/6/04,44,29,0,0
3/7/04,38,23,0,0
3/8/04,37,21,0,0
3/9/04,39,28,0,0
3/10/04,43,32,0,0
3/11/04,32,27,0,0
3/12/04,35,26,0,0
3/13/04,28,20,12,2
3/14/04,28,21,20,2
3/15/04,36,20,0,0
3/16/04,38,19,4,1
3/17/04,39,29,0,0
3/18/04,40,31,0,0
3/19/04,42,28,0,0
3/20/04,41,22,0,0
3/21/04,37,30,26,1
3/22/04,42,33,0,0
3/23/04,57,27,0,0
3/24/04,52,41,130,0
3/25/04,47,18,0,0
3/26/04,20,9,0,0
3/27/04,29,10,0,0
3/28/04,45,29,0,0
3/29/04,41,33,0,0
3/30/04,44,38,0,0
3/31/04,43,37,30,1
4/1/04,42,32,0,0
4/2/04,34,28,0,0
4/3/04,48,21,0,0
4/4/04,52,26,0,0
4/5/04,52,37,0,0
4/6/04,57,43,0,0
4/7/04,60,31,0,0
4/8/04,50,32,110,0
4/9/04,37,30,0,0
4/10/04,48,30,0,0
4/11/04,44,37,0,0
4/12/04,46,28,0,0
4/13/04,57,38,4,0
4/14/04,50,39,0,0
4/15/04,47,28,0,0
4/16/04,43,21,0,0
4/17/04,49,23,0,0
4/18/04,53,32,0,0
4/19/04,47,23,0,0
4/20/04,52,28,0,0
4/21/04,57,27,0,0
4/22/04,53,39,51,0
4/23/04,70,47,48,0
4/24/04,70,48,3,0
4/25/04,57,40,0,0
4/26/04,65,33,0,0
4/27/04,68,31,0,0
4/28/04,73,32,0,0
4/29/04,77,35,0,0
4/30/04,74,33,0,0
5/1/04,72,34,0,0
5/2/04,78,39,0,0
5/3/04,81,43,0,0
5/4/04,83,50,0,0
5/5/04,81,57,0,0
5/6/04,73,58,20,0
5/7/04,84,57,0,0
5/8/04,76,50,66,0
5/9/04,60,41,0,0
5/10/04,63,36,0,0
5/11/04,78,49,0,0
5/12/04,67,45,54,0
5/13/04,50,40,0,0
5/14/04,52,41,0,0
5/15/04,63,32,0,0
5/16/04,68,35,0,0
5/17/04,60,40,0,0
5/18/04,67,42,0,0
5/19/04,73,44,0,0
5/20/04,82,49,0,0
5/21/04,83,52,0,0
5/22/04,86,63,0,0
5/23/04,77,57,54,0
5/24/04,63,42,165,0
5/25/04,62,53,126,0
5/26/04,63,52,34,0
5/27/04,72,44,0,0
5/28/04,73,46,0,0
5/29/04,78,52,0,0
5/30/04,73,54,0,0
5/31/04,76,50,0,0
6/1/04,72,53,0,0
6/2/04,73,57,42,0
6/3/04,77,61,36,0
6/4/04,76,63,6,0
6/5/04,67,57,0,0
6/6/04,61,52,0,0
6/7/04,63,50,0,0
6/8/04,78,44,0,0
6/9/04,82,48,0,0
6/10/04,81,47,0,0
6/11/04,79,55,0,0
6/12/04,83,53,0,0
6/13/04,68,57,0,0
6/14/04,78,47,0,0
6/15/04,72,57,0,0
6/16/04,78,47,0,0
6/17/04,82,53,0,0
6/18/04,82,58,0,0
6/19/04,82,62,0,0
6/20/04,83,61,0,0
6/21/04,74,58,0,0
6/22/04,79,48,0,0
6/23/04,87,60,0,0
6/24/04,77,63,150,0
6/25/04,73,64,0,0
6/26/04,72,52,0,0
6/27/04,79,50,0,0
6/28/04,73,53,0,0
6/29/04,77,60,0,0
6/30/04,82,61,0,0
7/1/04,70,48,0,0
7/2/04,75,43,0,0
7/3/04,77,57,66,0
7/4/04,77,52,10,0
7/5/04,74,58,0,0
7/6/04,69,57,0,0
7/7/04,74,55,42,0
7/8/04,74,60,12,0
7/9/04,72,61,0,0
7/10/04,79,56,0,0
7/11/04,78,63,0,0
7/12/04,80,57,0,0
7/13/04,72,53,0,0
7/14/04,78,66,0,0
7/15/04,86,56,0,0
7/16/04,92,64,0,0
7/17/04,90,71,84,0
7/18/04,92,71,20,0
7/19/04,85,64,0,0
7/20/04,83,62,0,0
7/21/04,78,53,0,0
7/22/04,76,49,0,0
7/23/04,74,52,0,0
7/24/04,76,47,0,0
7/25/04,77,57,0,0
7/26/04,82,53,0,0
7/27/04,78,58,0,0
7/28/04,78,51,0,0
7/29/04,73,62,0,0
7/30/04,79,70,50,0
7/31/04,81,53,0,0
8/1/04,78,58,0,0
8/2/04,77,50,0,0
8/3/04,81,53,0,0
8/4/04,75,66,0,0
8/5/04,84,55,0,0
8/6/04,77,57,0,0
8/7/04,79,53,0,0
8/8/04,73,39,86,0
8/9/04,71,57,0,0
8/10/04,74,47,0,0
8/11/04,88,65,0,0
8/12/04,88,63,0,0
8/13/04,78,62,0,0
8/14/04,86,50,0,0
8/15/04,84,64,31,0
8/16/04,88,54,0,0
8/17/04,77,53,0,0
8/18/04,78,57,0,0
8/19/04,72,68,0,0
8/20/04,81,55,0,0
8/21/04,78,62,28,0
8/22/04,73,50,0,0
8/23/04,77,45,0,0
8/24/04,89,57,0,0
8/25/04,88,58,0,0
8/26/04,78,44,0,0
8/27/04,80,52,0,0
8/28/04,83,58,27,0
8/29/04,69,55,0,0
8/30/04,62,57,0,0
8/31/04,73,47,0,0
9/1/04,80,61,92,0
9/2/04,72,58,58,0
9/3/04,73,56,0,0
9/4/04,77,50,0,0
9/5/04,78,51,0,0
9/6/04,74,60,176,0
9/7/04,68,58,0,0
9/8/04,74,49,0,0
9/9/04,80,60,0,0
9/10/04,83,63,0,0
9/11/04,66,53,28,0
9/12/04,62,38,0,0
9/13/04,56,47,0,0
9/14/04,59,42,0,0
9/15/04,56,34,0,0
9/16/04,68,38,0,0
9/17/04,83,49,0,0
9/18/04,76,55,0,0
9/19/04,72,53,0,0
9/20/04,68,48,0,0
9/21/04,59,39,0,0
9/22/04,64,41,0,0
9/23/04,73,57,0,0
9/24/04,77,60,0,0
9/25/04,69,53,81,0
9/26/04,72,58,0,0
9/27/04,73,58,0,0
9/28/04,83,62,0,0
9/29/04,81,64,59,0
9/30/04,69,53,0,0
10/1/04,72,48,0,0
10/2/04,73,48,0,0
10/3/04,68,46,0,0
10/4/04,70,39,0,0
10/5/04,60,35,0,0
10/6/04,54,27,0,0
10/7/04,70,56,0,0
10/8/04,75,55,0,0
10/9/04,73,54,0,0
10/10/04,88,54,308,0
10/11/04,62,52,22,0
10/12/04,59,39,0,0
10/13/04,61,44,52,0
10/14/04,61,43,0,0
10/15/04,64,48,0,0
10/16/04,74,55,0,0
10/17/04,75,48,0,0
10/18/04,63,53,0,0
10/19/04,58,41,0,0
10/20/04,52,39,0,0
10/21/04,48,38,10,0
10/22/04,51,28,0,0
10/23/04,48,41,0,0
10/24/04,39,32,0,0
10/25/04,46,28,0,0
10/26/04,48,23,0,0
10/27/04,59,34,0,0
10/28/04,55,36,0,0
10/29/04,63,34,0,0
10/30/04,60,33,0,0
10/31/04,69,32,0,0
11/1/04,68,43,0,0
11/2/04,68,40,0,0
11/3/04,67,35,0,0
11/4/04,67,35,0,0
11/5/04,65,32,0,0
11/6/04,52,32,0,0
11/7/04,54,32,0,0
11/8/04,42,33,0,0
11/9/04,39,32,29,0
11/10/04,38,28,6,0
11/11/04,38,22,0,0
11/12/04,43,23,0,0
11/13/04,41,28,0,0
11/14/04,47,19,0,0
11/15/04,53,27,0,0
11/16/04,55,24,0,0
11/17/04,61,37,0,0
11/18/04,66,31,0,0
11/19/04,61,32,0,0
11/20/04,53,35,0,0
11/21/04,56,27,0,0
11/22/04,56,28,0,0
11/23/04,52,40,0,0
11/24/04,48,39,0,0
11/25/04,34,24,0,0
11/26/04,30,20,0,0
11/27/04,28,18,0,0
11/28/04,33,26,0,0
11/29/04,37,20,0,0
11/30/04,29,10,0,0
12/1/04,27,12,0,0
12/2/04,33,16,4,1
12/3/04,28,6,0,0
12/4/04,23,1,0,0
12/5/04,27,16,0,0
12/6/04,38,17,0,0
12/7/04,39,18,0,0
12/8/04,42,24,0,0
12/9/04,27,19,0,0
12/10/04,33,3,0,0
12/11/04,34,27,30,1
12/12/04,30,5,0,0
12/13/04,20,-1,0,0
12/14/04,19,-12,0,0
12/15/04,18,-2,0,0
12/16/04,25,4,43,3
12/17/04,27,14,0,0
12/18/04,34,21,0,0
12/19/04,24,1,0,0
12/20/04,27,12,0,0
12/21/04,27,-2,0,0
12/22/04,45,25,0,0
12/23/04,44,22,0,0
12/24/04,28,17,0,0
12/25/04,32,25,0,0
12/26/04,30,27,0,0
12/27/04,18,8,97,7
12/28/04,18,-6,0,0
12/29/04,23,-2,0,0
12/30/04,38,19,0,0
12/31/04,43,26,0,0
1/1/05,34,18,0,0
1/2/05,22,11,2,0
1/3/05,18,-8,0,0
1/4/05,28,-3,9,1
1/5/05,27,16,0,0
1/6/05,22,11,0,0
1/7/05,18,8,0,0
1/8/05,11,-7,0,0
1/9/05,-2,-8,0,0
1/10/05,7,-17,0,0
1/11/05,18,1,58,6
1/12/05,13,4,0,0
1/13/05,2,-11,0,0
1/14/05,2,-14,0,0
1/15/05,12,-11,0,0
1/16/05,17,-6,0,0
1/17/05,26,-5,0,0
1/18/05,28,13,0,0
1/19/05,32,7,0,0
1/20/05,28,7,0,0
1/21/05,14,4,5,1
1/22/05,17,-7,0,0
1/23/05,23,6,6,1
1/24/05,-8,-12,0,0
1/25/05,8,-13,0,0
1/26/05,18,-17,0,0
1/27/05,17,-1,0,0
1/28/05,14,-13,0,0
1/29/05,12,-3,0,0
1/30/05,10,-20,0,0
1/31/05,12,-16,0,0
2/1/05,-12,-18,0,0
2/2/05,-8,-26,0,0
2/3/05,8,-24,0,0
2/4/05,15,-21,0,0
2/5/05,22,7,39,4
2/6/05,17,-7,0,0
2/7/05,21,-23,0,0
2/8/05,22,12,38,4
2/9/05,22,0,0,0
2/10/05,2,-12,0,0
2/11/05,8,-7,12,2
2/12/05,-4,-17,0,0
2/13/05,-8,-25,0,0
2/14/05,11,-9,15,2
2/15/05,8,-24,0,0
2/16/05,32,0,0,0
2/17/05,25,13,0,0
2/18/05,32,12,0,0
2/19/05,31,-4,0,0
2/20/05,37,17,0,0
2/21/05,40,28,0,0
2/22/05,37,25,0,0
2/23/05,34,29,0,0
2/24/05,35,30,14,1
2/25/05,40,27,0,0
2/26/05,37,18,0,0
2/27/05,39,18,0,0
2/28/05,47,20,0,0
3/1/05,40,29,0,0
3/2/05,37,32,0,0
3/3/05,43,30,0,0
3/4/05,42,29,0,0
3/5/05,38,28,0,0
3/6/05,33,22,0,0
3/7/05,33,28,22,1
3/8/05,42,22,0,0
3/9/05,43,23,0,0
3/10/05,28,15,0,0
3/11/05,25,4,0,0
3/12/05,28,17,4,1
3/13/05,27,19,20,2
3/14/05,35,18,56,2
3/15/05,37,23,0,0
3/16/05,45,24,10,1
3/17/05,46,33,26,1
3/18/05,47,35,53,1
3/19/05,33,26,0,0
3/20/05,38,26,0,0
3/21/05,41,31,3,1
3/22/05,61,35,0,0
3/23/05,53,39,6,0
3/24/05,54,30,0,0
3/25/05,53,41,9,0
3/26/05,63,35,0,0
3/27/05,71,42,0,0
3/28/05,54,37,0,0
3/29/05,59,39,0,0
3/30/05,68,30,0,0
3/31/05,72,50,0,0
4/1/05,71,39,0,0
4/2/05,62,42,0,0
4/3/05,59,38,43,0
4/4/05,48,35,16,0
4/5/05,46,29,0,0
4/6/05,45,25,0,0
4/7/05,48,24,0,0
4/8/05,66,34,0,0
4/9/05,67,34,0,0
4/10/05,53,43,0,0
4/11/05,53,34,0,0
4/12/05,60,33,0,0
4/13/05,43,28,15,0
4/14/05,43,20,10,0
4/15/05,42,27,0,0
4/16/05,43,27,0,0
4/17/05,50,29,0,0
4/18/05,57,29,0,0
4/19/05,62,30,0,0
4/20/05,55,42,65,0
4/21/05,57,33,15,0
4/22/05,62,29,0,0
4/23/05,68,33,0,0
4/24/05,72,47,0,0
4/25/05,59,44,6,0
4/26/05,58,50,4,0
4/27/05,69,52,0,0
4/28/05,67,50,0,0
4/29/05,65,42,0,0
4/30/05,58,38,0,0
5/1/05,67,38,10,0
5/2/05,76,55,12,0
5/3/05,83,63,0,0
5/4/05,74,55,10,0
5/5/05,61,39,0,0
5/6/05,52,42,0,0
5/7/05,72,33,6,0
5/8/05,58,34,0,0
5/9/05,48,38,54,0
5/10/05,68,40,56,0
5/11/05,68,48,186,0
5/12/05,70,42,0,0
5/13/05,68,52,0,0
5/14/05,60,52,110,0
5/15/05,75,43,25,0
5/16/05,61,42,26,0
5/17/05,55,42,6,0
5/18/05,58,43,0,0
5/19/05,73,40,0,0
5/20/05,78,42,0,0
5/21/05,78,48,0,0
5/22/05,75,52,0,0
5/23/05,75,40,0,0
5/24/05,72,45,0,0
5/25/05,63,48,0,0
5/26/05,67,35,3,0
5/27/05,61,51,28,0
5/28/05,62,52,3,0
5/29/05,58,53,113,0
5/30/05,72,50,0,0
5/31/05,78,51,0,0
6/1/05,82,51,0,0
6/2/05,76,52,0,0
6/3/05,81,50,0,0
6/4/05,88,70,0,0
6/5/05,89,75,0,0
6/6/05,85,64,0,0
6/7/05,68,53,0,0
6/8/05,77,45,0,0
6/9/05,73,58,82,0
6/10/05,75,64,48,0
6/11/05,73,58,4,0
6/12/05,78,53,0,0
6/13/05,87,57,0,0
6/14/05,88,65,5,0
6/15/05,88,60,4,0
6/16/05,87,65,0,0
6/17/05,82,61,90,0
6/18/05,86,55,148,0
6/19/05,76,57,0,0
6/20/05,78,58,0,0
6/21/05,78,57,2,0
6/22/05,72,48,0,0
6/23/05,76,55,0,0
6/24/05,76,64,0,0
6/25/05,87,69,0,0
6/26/05,73,58,0,0
6/27/05,67,50,0,0
6/28/05,78,53,0,0
6/29/05,78,62,96,0
6/30/05,68,60,152,0
7/1/05,76,62,0,0
7/2/05,83,62,0,0
7/3/05,75,65,48,0
7/4/05,73,62,70,0
7/5/05,78,61,0,0
7/6/05,78,60,42,0
7/7/05,80,53,106,0
7/8/05,72,59,28,0
7/9/05,73,53,0,0
7/10/05,76,50,0,0
7/11/05,77,57,0,0
7/12/05,82,60,0,0
7/13/05,85,57,0,0
7/14/05,88,62,0,0
7/15/05,92,64,0,0
7/16/05,94,76,0,0
7/17/05,98,70,10,0
7/18/05,93,71,0,0
7/19/05,88,63,8,0
7/20/05,82,60,0,0
7/21/05,81,61,0,0
7/22/05,78,59,0,0
7/23/05,72,56,0,0
7/24/05,68,53,0,0
7/25/05,77,48,0,0
7/26/05,73,51,0,0
7/27/05,67,58,0,0
7/28/05,77,60,0,0
7/29/05,78,61,20,0
7/30/05,82,60,0,0
7/31/05,80,57,0,0
8/1/05,84,59,0,0
8/2/05,80,63,2,0
8/3/05,82,62,6,0
8/4/05,88,58,0,0
8/5/05,89,63,32,0
8/6/05,82,62,0,0
8/7/05,84,63,0,0
8/8/05,88,59,51,0
8/9/05,87,61,0,0
8/10/05,92,63,0,0
8/11/05,94,64,0,0
8/12/05,88,68,29,0
8/13/05,82,63,49,0
8/14/05,71,63,60,0
8/15/05,76,61,0,0
8/16/05,82,62,0,0
8/17/05,78,64,0,0
8/18/05,80,63,0,0
8/19/05,81,58,0,0
8/20/05,85,53,0,0
8/21/05,85,66,0,0
8/22/05,86,62,0,0
8/23/05,77,64,46,0
8/24/05,76,58,0,0
8/25/05,78,50,0,0
8/26/05,79,49,0,0
8/27/05,76,64,32,0
8/28/05,87,59,0,0
8/29/05,88,65,0,0
8/30/05,81,62,0,0
8/31/05,74,56,0,0
9/1/05,80,63,0,0
9/2/05,68,54,11,0
9/3/05,58,48,0,0
9/4/05,67,53,0,0
9/5/05,72,43,0,0
9/6/05,69,52,0,0
9/7/05,67,58,0,0
9/8/05,76,58,0,0
9/9/05,78,53,0,0
9/10/05,79,55,0,0
9/11/05,82,57,0,0
9/12/05,75,55,2,0
9/13/05,68,48,0,0
9/14/05,67,52,78,0
9/15/05,79,62,0,0
9/16/05,76,62,6,0
9/17/05,78,59,0,0
9/18/05,76,65,94,0
9/19/05,72,51,0,0
9/20/05,77,43,0,0
9/21/05,77,57,0,0
9/22/05,75,53,0,0
9/23/05,72,42,0,0
9/24/05,76,50,0,0
9/25/05,68,48,0,0
9/26/05,73,48,0,0
9/27/05,83,52,0,0
9/28/05,82,57,0,0
9/29/05,83,56,0,0
9/30/05,82,62,0,0
10/1/05,72,50,38,0
10/2/05,73,43,0,0
10/3/05,77,55,0,0
10/4/05,82,52,0,0
10/5/05,72,50,0,0
10/6/05,73,49,0,0
10/7/05,81,59,0,0
10/8/05,81,56,0,0
10/9/05,81,57,0,0
10/10/05,53,42,70,0
10/11/05,43,32,0,0
10/12/05,55,32,0,0
10/13/05,70,40,0,0
10/14/05,59,52,0,0
10/15/05,60,43,12,0
10/16/05,56,43,0,0
10/17/05,53,38,70,0
10/18/05,42,32,50,0
10/19/05,43,32,0,0
10/20/05,49,28,76,0
10/21/05,42,32,10,0
10/22/05,53,32,0,0
10/23/05,52,31,0,0
10/24/05,51,25,0,0
10/25/05,52,38,0,0
10/26/05,44,27,0,0
10/27/05,32,19,14,0
10/28/05,39,16,0,0
10/29/05,38,22,0,0
10/30/05,41,20,0,0
10/31/05,42,22,0,0
11/1/05,43,19,0,0
11/2/05,47,22,0,0
11/3/05,42,28,0,0
11/4/05,56,22,89,0
11/5/05,47,39,6,0
11/6/05,40,33,15,0
11/7/05,42,32,0,0
11/8/05,37,29,0,0
11/9/05,38,24,0,0
11/10/05,50,24,0,0
11/11/05,62,33,0,0
11/12/05,62,35,0,0
11/13/05,52,32,0,0
11/14/05,39,18,0,0
11/15/05,48,38,0,0
11/16/05,53,32,0,0
11/17/05,56,37,0,0
11/18/05,56,24,0,0
11/19/05,48,22,0,0
11/20/05,48,20,0,0
11/21/05,48,24,0,0
11/22/05,54,26,0,0
11/23/05,57,38,48,0
11/24/05,57,29,12,0
11/25/05,48,27,0,0
11/26/05,37,22,0,0
11/27/05,38,30,70,1
11/28/05,62,28,40,0
11/29/05,28,8,0,0
11/30/05,23,2,0,0
12/1/05,22,0,44,3
12/2/05,32,20,100,7
12/3/05,32,27,7,1
12/4/05,30,12,0,0
12/5/05,33,11,0,0
12/6/05,27,12,0,0
12/7/05,25,0,0,0
12/8/05,12,-12,0,0
12/9/05,24,-6,0,0
12/10/05,32,11,0,0
12/11/05,33,22,0,0
12/12/05,32,8,0,0
12/13/05,32,27,0,0
12/14/05,33,31,44,1
12/15/05,34,23,15,1
12/16/05,23,8,45,4
12/17/05,32,4,5,1
12/18/05,32,18,0,0
12/19/05,31,21,0,0
12/20/05,42,32,0,0
12/21/05,32,7,20,2
12/22/05,8,-2,8,2
12/23/05,23,-2,0,0
12/24/05,22,5,0,0
12/25/05,36,11,0,0
12/26/05,40,7,0,0
12/27/05,41,22,0,0
12/28/05,43,22,0,0
12/29/05,42,23,0,0
12/30/05,37,6,0,0
12/31/05,31,2,0,0
1/1/06,22,0,44,5
1/2/06,32,20,100,11
1/3/06,32,27,7,1
1/4/06,30,12,0,0
1/5/06,33,11,0,0
1/6/06,27,12,0,0
1/7/06,25,0,0,0
1/8/06,12,-12,0,0
1/9/06,24,-6,0,0
1/10/06,24,-6,0,0
1/11/06,33,22,0,0
1/12/06,32,8,0,0
1/13/06,32,27,0,0
1/14/06,33,31,44,1
1/15/06,34,23,15,1
1/16/06,23,8,45,5
1/17/06,32,4,5,1
1/18/06,32,18,0,0
1/19/06,31,21,0,0
1/20/06,42,32,0,0
1/21/06,32,7,20,2
1/22/06,8,-2,8,1
1/23/06,23,-2,0,0
1/24/06,22,5,0,0
1/25/06,36,11,0,0
1/26/06,40,7,0,0
1/27/06,41,22,0,0
1/28/06,43,22,0,0
1/29/06,42,23,0,0
1/30/06,37,6,0,0
1/31/06,31,2,0,0
2/1/06,35,5,0,0
2/2/06,18,-1,0,0
2/3/06,38,3,0,0
2/4/06,8,-3,0,0
2/5/06,12,-13,0,0
2/6/06,13,-13,0,0
2/7/06,27,-8,0,0
2/8/06,20,0,5,1
2/9/06,16,-8,0,0
2/10/06,12,-10,0,0
2/11/06,31,-1,16,2
2/12/06,43,22,0,0
2/13/06,31,15,45,4
2/14/06,16,-8,0,0
2/15/06,20,-23,0,0
2/16/06,28,-13,0,0
2/17/06,37,19,5,0
2/18/06,37,22,0,0
2/19/06,41,12,0,0
2/20/06,41,32,0,0
2/21/06,38,26,0,0
2/22/06,48,25,0,0
2/23/06,44,29,0,0
2/24/06,38,28,0,0
2/25/06,34,18,0,0
2/26/06,22,14,0,0
2/27/06,31,10,0,0
2/28/06,39,14,0,0
3/1/06,42,28,0,0
3/2/06,38,34,36,1
3/3/06,37,22,42,1
3/4/06,25,18,0,0
3/5/06,38,4,0,0
3/6/06,37,20,0,0
3/7/06,42,38,0,0
3/8/06,41,27,5,1
3/9/06,37,28,0,0
3/10/06,29,18,0,0
3/11/06,20,5,0,0
3/12/06,21,3,2,1
3/13/06,23,11,0,0
3/14/06,21,10,0,0
3/15/06,22,3,0,0
3/16/06,21,3,0,0
3/17/06,32,5,0,0
3/18/06,34,14,0,0
3/19/06,28,17,0,0
3/20/06,36,11,0,0
3/21/06,35,12,0,0
3/22/06,23,5,0,0
3/23/06,32,8,0,0
3/24/06,39,20,0,0
3/25/06,35,25,0,0
3/26/06,40,34,0,0
3/27/06,35,32,0,0
3/28/06,38,33,0,0
3/29/06,44,31,0,0
3/30/06,52,27,0,0
3/31/06,48,25,0,0
4/1/06,52,27,0,0
4/2/06,60,32,0,0
4/3/06,62,40,0,0
4/4/06,45,35,0,0
4/5/06,57,32,30,0
4/6/06,56,32,0,0
4/7/06,71,35,0,0
4/8/06,52,43,22,0
4/9/06,52,38,0,0
4/10/06,48,33,0,0
4/11/06,68,29,0,0
4/12/06,70,47,0,0
4/13/06,69,53,5,0
4/14/06,55,37,20,0
4/15/06,52,36,0,0
4/16/06,63,28,0,0
4/17/06,71,39,0,0
4/18/06,79,51,0,0
4/19/06,72,49,0,0
4/20/06,67,47,0,0
4/21/06,69,46,0,0
4/22/06,57,37,0,0
4/23/06,62,29,0,0
4/24/06,77,43,0,0
4/25/06,82,47,0,0
4/26/06,62,49,0,0
4/27/06,78,44,0,0
4/28/06,65,45,15,0
4/29/06,54,48,5,0
4/30/06,68,35,0,0
5/1/06,77,48,46,0
5/2/06,63,43,8,0
5/3/06,77,42,6,0
5/4/06,64,48,0,0
5/5/06,58,42,0,0
5/6/06,43,33,0,0
5/7/06,61,29,0,0
5/8/06,47,36,84,0
5/9/06,59,33,14,0
5/10/06,63,33,0,0
5/11/06,82,47,26,0
5/12/06,83,66,0,0
5/13/06,69,59,65,0
5/14/06,77,56,3,0
5/15/06,80,56,0,0
5/16/06,83,63,34,0
5/17/06,87,63,0,0
5/18/06,80,50,0,0
5/19/06,62,40,0,0
5/20/06,68,42,0,0
5/21/06,80,53,0,0
5/22/06,79,57,0,0
5/23/06,83,56,0,0
5/24/06,80,62,81,0
5/25/06,78,62,61,0
5/26/06,68,42,102,0
5/27/06,47,39,16,0
5/28/06,65,32,10,0
5/29/06,58,47,0,0
5/30/06,82,48,0,0
5/31/06,77,54,0,0
6/1/06,67,48,0,0
6/2/06,76,44,0,0
6/3/06,81,47,0,0
6/4/06,83,63,51,0
6/5/06,80,62,11,0
6/6/06,87,60,5,0
6/7/06,83,62,18,0
6/8/06,77,59,0,0
6/9/06,78,59,0,0
6/10/06,74,58,0,0
6/11/06,74,49,0,0
6/12/06,76,48,0,0
6/13/06,78,42,0,0
6/14/06,71,53,0,0
6/15/06,80,60,0,0
6/16/06,87,55,0,0
6/17/06,88,57,0,0
6/18/06,85,61,0,0
6/19/06,73,59,12,0
6/20/06,74,57,0,0
6/21/06,62,53,0,0
6/22/06,63,53,0,0
6/23/06,79,48,0,0
6/24/06,81,53,0,0
6/25/06,80,63,26,0
6/26/06,81,55,52,0
6/27/06,85,63,20,0
6/28/06,93,67,0,0
6/29/06,88,70,13,0
6/30/06,85,61,0,0
7/1/06,78,67,0,0
7/2/06,74,58,114,0
7/3/06,78,60,4,0
7/4/06,80,48,4,0
7/5/06,78,53,0,0
7/6/06,79,48,0,0
7/7/06,82,48,0,0
7/8/06,84,54,0,0
7/9/06,90,57,0,0
7/10/06,87,60,0,0
7/11/06,92,61,0,0
7/12/06,92,63,4,0
7/13/06,88,67,0,0
7/14/06,85,69,2,0
7/15/06,77,69,0,0
7/16/06,94,68,5,0
7/17/06,80,51,0,0
7/18/06,83,53,0,0
7/19/06,83,63,239,0
7/20/06,89,62,0,0
7/21/06,92,61,0,0
7/22/06,87,67,2,0
7/23/06,79,56,0,0
7/24/06,85,52,0,0
7/25/06,82,54,0,0
7/26/06,82,62,0,0
7/27/06,88,52,0,0
7/28/06,80,67,79,0
7/29/06,83,63,0,0
7/30/06,82,56,0,0
7/31/06,87,60,49,0
8/1/06,87,66,0,0
8/2/06,89,68,0,0
8/3/06,88,66,0,0
8/4/06,88,61,151,0
8/5/06,85,72,8,0
8/6/06,87,63,0,0
8/7/06,83,67,25,0
8/8/06,77,64,65,0
8/9/06,82,66,70,0
8/10/06,85,65,0,0
8/11/06,84,61,0,0
8/12/06,83,58,350,0
8/13/06,85,60,0,0
8/14/06,86,62,0,0
8/15/06,80,63,15,0
8/16/06,93,63,75,0
8/17/06,86,64,0,0
8/18/06,83,65,0,0
8/19/06,90,68,0,0
8/20/06,93,70,0,0
8/21/06,91,70,0,0
8/22/06,90,74,0,0
8/23/06,90,70,0,0
8/24/06,90,67,25,0
8/25/06,85,68,0,0
8/26/06,80,53,0,0
8/27/06,73,45,0,0
8/28/06,79,49,0,0
8/29/06,79,58,0,0
8/30/06,77,52,0,0
8/31/06,81,54,0,0
9/1/06,72,52,25,0
9/2/06,78,64,126,0
9/3/06,75,52,0,0
9/4/06,79,50,0,0
9/5/06,78,47,0,0
9/6/06,83,50,0,0
9/7/06,86,56,0,0
9/8/06,88,60,0,0
9/9/06,90,63,0,0
9/10/06,91,68,0,0
9/11/06,90,69,24,0
9/12/06,78,62,102,0
9/13/06,67,52,0,0
9/14/06,71,42,0,0
9/15/06,77,58,6,0
9/16/06,87,64,33,0
9/17/06,80,66,10,0
9/18/06,79,65,0,0
9/19/06,82,63,35,0
9/20/06,75,63,167,0
9/21/06,73,59,5,0
9/22/06,62,54,0,0
9/23/06,71,48,0,0
9/24/06,73,54,0,0
9/25/06,78,58,0,0
9/26/06,72,52,17,0
9/27/06,68,40,0,0
9/28/06,66,48,0,0
9/29/06,66,53,0,0
9/30/06,63,37,0,0
